Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Card_Type,Fraud_Label
05671458-A8A,USER_1021,2026-01-17 13:25:23,212.96,POS,64535.98,Laptop,Toronto,Entertainment,0,6,12,Amex,0
F5AB2D8B-CE5,USER_2770,2025-07-18 23:15:09,1543.7,Online,17964.18,Tablet,Tokyo,Retail,0,1,18,Visa,0
F149D70B-869,USER_2658,2025-12-22 00:10:59,47.53,Mobile,96981.14,Mobile,London,Retail,0,11,13,Mastercard,0
18C47890-06E,USER_3795,2026-01-01 12:37:32,18.5,Online,57074.91,Mobile,Tokyo,Food & Beverage,0,11,49,Visa,0
5E07547E-249,USER_2976,2026-05-06 04:42:01,88.58,POS,2278.42,Mobile,Tokyo,Electronics,0,4,72,Visa,0
F9359D6D-C1D,USER_3199,2025-08-28 09:07:12,30.88,POS,92517.12,Laptop,Tokyo,Finance,0,14,54,Mastercard,0
AB1E998A-307,USER_5271,2026-02-10 19:23:28,152.19,Online,94858.5,Laptop,London,Utilities,0,14,59,Amex,0
573E5387-EBE,USER_6109,2025-12-31 20:45:39,570.47,Mobile,70574.03,Laptop,London,Food & Beverage,0,3,111,Visa,0
04B3D027-40E,USER_2758,2025-07-13 06:45:17,279.28,ATM,10933.47,Laptop,New York,Utilities,0,9,10,Amex,0
1D60FB02-BC8,USER_1193,2026-02-19 03:26:22,25.18,Online,20045.99,Tablet,Mumbai,Healthcare,0,11,29,Mastercard,0
D346B1FF-52B,USER_7549,2026-05-04 18:16:54,120.48,Online,91971.79,Tablet,Sydney,Travel,0,13,2,Discover,0
74E7B69C-A69,USER_8889,2025-11-09 00:21:40,295.89,Online,29526.07,Desktop,Tokyo,Healthcare,0,2,118,Visa,0
0F1C80C1-396,USER_2661,2026-02-27 11:54:11,48.98,ATM,36185.2,Mobile,New York,Utilities,0,13,13,Visa,0
0EA4DC3A-1BC,USER_1589,2026-03-06 05:08:00,39.62,POS,27510.18,Laptop,Berlin,Utilities,0,8,48,Mastercard,0
A1A8778C-BEB,USER_4960,2026-05-17 17:02:34,116.87,ATM,97248.56,Mobile,Tokyo,Travel,0,8,60,Mastercard,0
55EC2B3F-234,USER_9145,2026-01-12 06:41:55,41.7,POS,84687.7,Mobile,Dubai,Utilities,0,11,3,Amex,0
22C60DE7-80F,USER_4514,2026-03-26 23:32:05,313.57,Wire Transfer,80104.54,Tablet,Paris,Healthcare,0,3,12,Discover,0
D9C6CB9D-D31,USER_5469,2025-11-25 16:49:01,313.15,POS,11852.63,Laptop,Berlin,Travel,0,1,6,Discover,0
ECBB79EA-D2A,USER_8538,2025-09-18 00:53:14,60.99,Online,57403.95,Desktop,London,Travel,0,11,59,Discover,0
F9E23ADF-C4E,USER_2691,2025-12-29 06:02:00,88.61,Mobile,20677.36,Desktop,London,Utilities,0,11,13,Amex,0
72CAD722-1FE,USER_7207,2025-12-19 07:43:55,221.29,POS,60112.5,Mobile,Paris,Healthcare,0,7,92,Visa,0
642CB489-ADC,USER_4274,2026-06-12 05:26:53,21.38,ATM,53082.34,Laptop,Berlin,Utilities,1,3,97,Visa,0
33A55132-2BA,USER_4553,2026-03-11 09:39:18,1710.5,Online,5783.47,Mobile,New York,Healthcare,0,25,16,Mastercard,1
5E64B0CE-4E3,USER_6239,2026-02-17 16:10:37,175.36,POS,15399.2,Laptop,Sydney,Food & Beverage,0,8,23,Amex,0
36C16E72-8A3,USER_3140,2026-05-09 08:17:33,59.25,Mobile,66114.47,Mobile,Dubai,Travel,0,11,80,Mastercard,0
28F8F1AD-992,USER_2914,2026-03-27 14:12:26,31.76,POS,17063.53,Mobile,Sydney,Retail,0,7,69,Visa,0
C8EBF34B-325,USER_1500,2026-04-24 04:09:40,51.57,POS,50189.86,Mobile,Tokyo,Electronics,1,3,53,Discover,0
F25F9668-A45,USER_9793,2025-07-20 06:21:12,33.16,Online,77453.07,Mobile,Tokyo,Food & Beverage,0,6,49,Amex,0
C83B298F-A7F,USER_4959,2025-11-07 01:48:03,90.48,Online,86779.38,Mobile,Dubai,Entertainment,1,14,75,Mastercard,0
21C95280-BEA,USER_3484,2025-07-14 18:46:35,409.37,ATM,16338.3,Mobile,Paris,Electronics,0,27,9,Amex,1
C0F38C0E-872,USER_3816,2025-09-24 17:50:17,29.09,Wire Transfer,99655.76,Desktop,Tokyo,Electronics,0,4,28,Visa,0
618F20D4-59D,USER_1192,2026-06-13 00:47:43,889.86,POS,81165.91,Laptop,London,Finance,0,8,73,Discover,0
B2442E54-4AB,USER_2789,2025-10-19 10:21:19,37.72,Wire Transfer,29992.86,Laptop,Sydney,Utilities,0,11,63,Amex,0
34EB5057-19B,USER_6438,2026-01-14 15:22:15,377.03,Wire Transfer,8489.83,Mobile,London,Retail,0,48,14,Discover,1
AD187FC3-76E,USER_5197,2025-07-01 10:19:15,70.45,POS,59452.98,Laptop,Paris,Entertainment,0,14,12,Visa,0
F7D07001-A44,USER_4971,2026-04-11 15:54:25,270.46,Wire Transfer,24424.6,Tablet,Berlin,Retail,0,1,20,Amex,0
31259D08-132,USER_2537,2026-04-10 11:59:11,43.09,POS,47772.48,Tablet,New York,Healthcare,0,14,98,Discover,0
80EC7525-BFB,USER_9103,2025-09-10 12:14:37,467.37,POS,7777.39,Mobile,Paris,Food & Beverage,0,2,23,Mastercard,0
5048C198-1F3,USER_2939,2025-10-26 06:50:14,56.36,Online,79488.14,Mobile,Sydney,Finance,0,7,33,Mastercard,0
6D59ADAB-F28,USER_3328,2026-02-13 05:50:24,81.47,POS,77926.82,Tablet,Sydney,Utilities,0,2,96,Mastercard,0
30F15DDC-36F,USER_1178,2025-12-09 21:45:23,100.93,POS,802.23,Laptop,Berlin,Retail,0,7,72,Mastercard,0
39E4AA87-880,USER_6463,2026-05-18 15:18:10,47.97,ATM,64940.43,Mobile,New York,Entertainment,0,13,57,Discover,0
6F9F8BE1-F60,USER_7901,2026-01-06 11:27:14,3006.72,Online,18573.71,Desktop,New York,Utilities,1,44,22,Amex,1
4CB75A9E-8B8,USER_1461,2026-04-10 07:14:29,32.05,Online,33215.26,Tablet,Berlin,Retail,0,1,94,Mastercard,0
5D5E9942-729,USER_9092,2026-03-12 03:26:33,17.28,POS,14058.34,Laptop,Mumbai,Travel,0,6,40,Amex,0
023FA2C5-5D6,USER_1513,2025-10-14 00:23:08,59.99,Wire Transfer,36762.66,Mobile,Dubai,Travel,0,13,28,Mastercard,0
34F9B8BD-4EC,USER_2265,2025-08-03 03:39:14,202.56,POS,17490.65,Mobile,Mumbai,Utilities,0,2,77,Visa,0
12EFF5E1-74A,USER_1481,2026-02-17 05:46:26,94.25,POS,23287.35,Mobile,Toronto,Healthcare,0,10,65,Visa,0
37EFECF7-0F0,USER_1196,2025-12-25 20:51:04,214.56,Online,31045.18,Mobile,New York,Utilities,0,13,6,Visa,0
28A199E5-C58,USER_5186,2026-05-02 17:51:27,96.77,Online,44735.15,Laptop,Berlin,Retail,0,1,114,Amex,0
E51939AF-467,USER_4944,2026-05-03 18:38:17,61.15,POS,99385.27,Mobile,Singapore,Entertainment,0,7,93,Discover,0
68EAC9F0-3B1,USER_3638,2025-09-04 15:11:53,43.49,POS,80602.73,Mobile,Singapore,Retail,0,3,57,Discover,0
2CA0A5BC-8AE,USER_6046,2026-06-11 01:05:06,50.09,ATM,57689.78,Tablet,Berlin,Travel,0,6,108,Mastercard,0
938B8DC0-9FE,USER_4007,2026-01-27 22:11:38,113.03,Online,60844.19,Laptop,Toronto,Retail,0,12,56,Amex,0
AD2BB361-ABF,USER_9415,2026-03-21 12:17:31,87.1,Mobile,71312.25,Mobile,Tokyo,Food & Beverage,0,10,15,Mastercard,0
ED59D5B5-940,USER_3246,2025-10-31 06:18:34,319.63,POS,19995.78,Mobile,Tokyo,Healthcare,0,9,53,Mastercard,0
F0CA0AB5-5A6,USER_4314,2026-04-05 11:41:32,196.62,Online,50967.41,Mobile,Sydney,Utilities,0,6,9,Discover,0
4622D6E5-BE1,USER_2435,2026-02-27 06:44:47,294.83,POS,93236.8,Mobile,Tokyo,Electronics,0,2,68,Amex,0
82FDFBF6-5D9,USER_7505,2026-02-03 18:41:39,53.71,ATM,42703.43,Laptop,Dubai,Finance,0,11,14,Discover,0
F7784563-9CF,USER_3436,2026-02-07 11:19:33,104.3,Online,80541.81,Mobile,Berlin,Travel,0,14,6,Visa,0
24696308-FF2,USER_3746,2025-12-31 03:57:02,27.74,Online,55266.2,Mobile,London,Entertainment,0,5,37,Amex,0
6DA565C6-4E3,USER_5010,2025-09-20 17:03:08,45.39,POS,58949.31,Desktop,Sydney,Entertainment,0,13,28,Mastercard,0
CACFCA3A-E98,USER_4056,2025-09-07 18:30:32,103.24,ATM,27821.4,Laptop,Sydney,Entertainment,0,8,75,Amex,0
FFFEC668-D53,USER_6131,2026-05-09 05:56:35,128.41,Online,9702.44,Mobile,New York,Healthcare,0,13,46,Discover,0
6580EE8E-6D8,USER_2444,2025-11-04 12:11:50,220.8,POS,45136.79,Mobile,Tokyo,Utilities,0,8,53,Mastercard,0
B442E00F-2A0,USER_4055,2026-06-22 23:37:44,42.65,POS,48047.8,Mobile,Sydney,Healthcare,0,12,26,Discover,0
55BA2154-66B,USER_9690,2025-08-01 07:43:12,1936.8,Online,2419.16,Mobile,Mumbai,Healthcare,1,8,12,Visa,1
0CE323D5-378,USER_8548,2026-06-12 05:06:30,51.48,Mobile,38254.82,Tablet,Toronto,Healthcare,0,9,56,Mastercard,0
872F3BF5-A58,USER_8736,2025-09-17 21:28:18,221.15,Online,8643.05,Mobile,London,Entertainment,0,6,49,Amex,0
3A132666-1A9,USER_3858,2026-01-09 20:04:45,159.25,POS,70826.83,Mobile,Berlin,Food & Beverage,0,1,92,Amex,0
CB3A8DE8-951,USER_3169,2026-02-13 04:45:46,102.52,Online,31967.27,Laptop,Paris,Utilities,0,6,36,Amex,0
C6CCC563-EDF,USER_9422,2025-09-19 01:09:04,175.45,ATM,12093.81,Tablet,Paris,Electronics,0,2,88,Visa,0
8132D0E6-8DA,USER_7957,2026-05-05 02:15:00,61.34,POS,12838.93,Mobile,Paris,Food & Beverage,0,5,67,Visa,0
728567EE-3F1,USER_6020,2025-11-03 04:41:58,123.0,Online,36224.14,Mobile,New York,Travel,1,8,116,Amex,0
69DDFB72-5CB,USER_2784,2025-07-07 15:54:12,165.25,Wire Transfer,18834.58,Desktop,Paris,Utilities,0,10,87,Amex,0
D8DFE572-449,USER_4685,2025-08-05 05:25:23,53.62,POS,2334.2,Mobile,Sydney,Travel,0,3,41,Amex,0
C78A1EEC-605,USER_1531,2026-02-24 11:02:33,57.44,Mobile,15823.33,Mobile,Tokyo,Utilities,0,6,54,Visa,0
635FB2EC-29B,USER_6611,2025-12-20 14:03:26,585.73,POS,11791.85,Desktop,Tokyo,Utilities,0,14,42,Mastercard,0
AB40EAE5-418,USER_5507,2025-11-02 01:03:17,36.77,Online,26619.71,Laptop,London,Food & Beverage,0,5,25,Discover,0
C6A0F5D2-D82,USER_1284,2025-08-01 17:41:04,58.98,Mobile,30006.36,Tablet,Sydney,Food & Beverage,0,14,17,Mastercard,0
B1985216-AD9,USER_7387,2026-03-06 21:09:41,135.04,POS,1216.41,Laptop,Paris,Entertainment,0,14,95,Visa,0
F58F4B41-8A4,USER_9471,2025-09-30 08:34:35,134.27,Wire Transfer,24454.31,Laptop,London,Entertainment,0,5,38,Mastercard,0
262C48ED-F12,USER_9532,2025-08-29 19:03:29,31.17,Online,33503.7,Tablet,Dubai,Food & Beverage,0,11,36,Mastercard,0
E5792DDD-E58,USER_3658,2026-01-16 11:01:56,431.71,POS,5985.43,Tablet,Singapore,Travel,0,2,103,Visa,0
FFEDA136-621,USER_2582,2026-04-15 05:54:29,204.08,Online,16471.89,Laptop,Paris,Travel,0,7,4,Visa,0
413B8B97-696,USER_1455,2026-05-08 02:15:22,93.31,ATM,86953.3,Mobile,London,Entertainment,0,10,82,Visa,0
2082CE32-447,USER_1687,2025-11-13 09:29:57,512.27,POS,99181.4,Laptop,Toronto,Utilities,0,7,39,Visa,0
88C29211-8DC,USER_4563,2026-01-15 12:03:37,20.75,Online,53289.76,Desktop,London,Entertainment,0,13,12,Discover,0
20C06C35-86A,USER_8635,2025-12-05 07:02:41,453.65,Online,15366.78,Laptop,Tokyo,Healthcare,0,32,34,Discover,1
827EA2E9-49B,USER_9564,2026-06-18 15:19:05,29.99,Wire Transfer,18981.12,Mobile,London,Utilities,0,11,54,Amex,0
EF8B44ED-B13,USER_5761,2025-07-30 01:19:09,66.6,POS,22193.43,Mobile,New York,Travel,0,12,82,Mastercard,0
F0625293-2C5,USER_3959,2026-05-16 13:29:26,80.84,POS,45705.99,Laptop,Paris,Food & Beverage,1,4,78,Discover,0
161C1C88-2EB,USER_9815,2025-10-19 14:33:28,174.41,Mobile,86658.84,Mobile,Toronto,Utilities,0,10,116,Visa,0
53328080-F49,USER_7892,2026-01-24 21:13:21,68.08,Wire Transfer,19020.06,Mobile,Sydney,Healthcare,0,11,71,Visa,0
AA2A95C7-046,USER_7539,2026-02-27 20:55:18,42.24,Online,56056.01,Mobile,Mumbai,Travel,0,6,119,Visa,0
60002BBE-9CE,USER_1367,2025-08-11 09:57:07,143.58,POS,959.21,Tablet,Tokyo,Utilities,0,9,73,Mastercard,0
50F931B8-D11,USER_7791,2025-12-07 22:32:29,763.64,ATM,24503.97,Laptop,Berlin,Retail,0,13,98,Visa,0
B00567DE-2C4,USER_1247,2026-03-14 01:16:08,49.51,Mobile,23168.42,Desktop,New York,Retail,0,5,58,Amex,0
80247FEA-2E3,USER_1488,2026-01-20 10:41:22,223.59,Online,12691.6,Mobile,Sydney,Electronics,0,26,1,Amex,1
44F84AC5-726,USER_5751,2026-01-16 02:05:57,19.27,Wire Transfer,4354.28,Laptop,Dubai,Electronics,0,2,60,Amex,0
94C821D7-C43,USER_1991,2025-09-26 03:38:01,25.08,Mobile,69949.27,Tablet,Berlin,Food & Beverage,0,4,27,Discover,0
9727B390-55E,USER_1829,2026-04-17 12:43:15,203.61,ATM,27546.96,Mobile,New York,Travel,0,14,69,Discover,0
D99E5559-788,USER_5877,2026-02-05 11:44:54,15000.0,Online,14741.93,Mobile,Singapore,Utilities,0,38,5,Visa,1
0649CE14-82B,USER_5273,2026-04-25 17:10:50,437.79,POS,2508.95,Tablet,Mumbai,Entertainment,0,8,24,Visa,0
06B3E502-ADA,USER_3412,2025-11-05 17:05:43,111.82,POS,77288.37,Mobile,Singapore,Finance,0,3,59,Visa,0
427237B2-232,USER_6296,2025-11-12 15:05:19,100.0,Mobile,12792.9,Mobile,Toronto,Finance,1,32,4,Visa,1
F8B61C6A-256,USER_3769,2026-04-28 02:51:49,62.49,Online,83155.47,Mobile,New York,Travel,0,13,12,Discover,0
AB970BA8-523,USER_7630,2025-08-26 00:53:19,128.26,Mobile,49003.88,Laptop,New York,Travel,0,11,65,Amex,0
9B79D2EA-50F,USER_3290,2025-10-24 09:50:03,94.29,Mobile,33075.2,Mobile,New York,Healthcare,0,9,83,Discover,0
5B3DD94B-4AF,USER_8568,2025-11-03 12:55:45,213.72,POS,29149.69,Mobile,New York,Healthcare,0,11,63,Mastercard,0
70FA8E8C-80B,USER_2333,2025-09-16 16:30:08,832.66,Online,11045.73,Mobile,Mumbai,Electronics,1,26,2,Visa,1
D70B7ACC-2D2,USER_2659,2026-03-02 18:42:53,184.61,POS,41467.32,Laptop,Sydney,Healthcare,0,2,6,Visa,0
C3B46114-1F0,USER_2701,2026-02-17 12:15:45,137.25,ATM,65628.01,Mobile,Toronto,Utilities,0,11,115,Amex,0
5181E424-F10,USER_8773,2025-08-02 14:10:26,238.42,POS,8030.93,Laptop,London,Finance,1,31,13,Mastercard,1
D4D2F391-227,USER_5396,2025-07-16 13:44:42,37.92,POS,25683.6,Laptop,New York,Food & Beverage,0,13,46,Mastercard,0
CFDA75AB-BD8,USER_2294,2025-09-29 14:10:54,232.78,Online,85170.32,Mobile,Tokyo,Retail,0,14,12,Discover,0
54C1340A-C4C,USER_8849,2026-04-09 23:49:14,26.95,ATM,61328.25,Tablet,Tokyo,Entertainment,0,14,17,Amex,0
FF3D6739-E8F,USER_3076,2026-01-10 01:07:11,1054.43,POS,82167.85,Mobile,Sydney,Utilities,0,6,49,Mastercard,0
79CEBD54-271,USER_2069,2025-07-12 18:37:33,366.5,Online,1739.7,Mobile,New York,Retail,0,9,14,Amex,1
88306577-698,USER_9781,2025-07-14 16:48:08,36.52,Online,81949.35,Laptop,Singapore,Entertainment,0,1,115,Discover,0
35103FDB-D81,USER_8176,2026-04-22 18:21:42,13.82,Wire Transfer,39133.67,Laptop,Dubai,Finance,0,5,50,Visa,0
2322A20F-E9E,USER_3685,2026-04-25 22:19:37,11.1,POS,41801.43,Laptop,London,Healthcare,0,13,80,Mastercard,0
59D6D398-A0A,USER_5595,2025-08-25 02:53:13,37.99,ATM,5657.66,Laptop,Sydney,Travel,0,12,17,Mastercard,0
C733124E-A07,USER_5042,2025-12-30 04:14:01,121.16,POS,22518.92,Mobile,New York,Retail,0,4,28,Amex,0
CD9D6489-011,USER_9064,2025-12-07 14:13:35,95.5,Mobile,8732.04,Laptop,New York,Entertainment,0,6,16,Amex,0
5222DAC8-D53,USER_2733,2025-10-27 03:10:01,441.12,Mobile,47318.42,Mobile,New York,Healthcare,0,12,58,Mastercard,0
5B661586-A9C,USER_4880,2026-06-10 03:20:47,124.8,Online,31864.49,Mobile,Toronto,Healthcare,0,1,27,Amex,0
14F72BBD-206,USER_8456,2025-11-03 22:59:16,5.35,ATM,69624.6,Laptop,Mumbai,Electronics,0,13,41,Discover,0
283BD108-16A,USER_1483,2026-04-25 22:29:33,39.91,POS,47387.9,Mobile,Dubai,Healthcare,0,5,75,Mastercard,0
34D6375B-DD9,USER_2290,2025-11-14 18:20:26,29.96,Mobile,1494.38,Tablet,Mumbai,Utilities,0,4,18,Discover,0
CAA5BBC7-ACA,USER_3525,2026-04-14 17:37:04,155.22,Online,6101.2,Mobile,Paris,Utilities,0,8,12,Mastercard,0
EE74ECB1-E5E,USER_3861,2026-05-08 14:15:03,32.89,POS,50595.38,Tablet,Berlin,Healthcare,0,10,94,Visa,0
0B263311-E0B,USER_2819,2026-01-28 01:55:50,518.71,POS,88609.01,Mobile,Singapore,Travel,0,6,12,Mastercard,0
2AD38D9B-59B,USER_4460,2026-03-05 14:57:10,141.01,POS,41046.58,Mobile,Mumbai,Healthcare,0,10,44,Visa,0
11117484-349,USER_4730,2025-08-19 14:30:04,176.33,POS,9934.13,Mobile,Sydney,Healthcare,0,7,62,Visa,0
68697855-A43,USER_1015,2026-03-23 23:05:36,72.74,POS,71318.34,Laptop,Toronto,Travel,0,2,19,Visa,0
01137730-1DB,USER_7216,2025-11-14 02:54:54,40.34,Online,15019.05,Tablet,Dubai,Retail,0,14,107,Mastercard,0
9A4B44A0-18F,USER_9477,2025-07-23 08:52:34,102.39,Online,13801.94,Tablet,Mumbai,Retail,1,21,20,Discover,1
1349F951-301,USER_8544,2025-12-04 22:25:36,23.13,Online,87034.24,Tablet,Sydney,Utilities,0,2,43,Visa,0
F8FFE886-56E,USER_2022,2025-12-19 06:08:29,29.04,POS,41887.12,Mobile,Sydney,Healthcare,0,7,107,Visa,0
B24994C5-04E,USER_4122,2025-10-20 03:51:40,31.91,POS,47912.91,Mobile,Tokyo,Electronics,0,10,89,Visa,0
5431B5C0-DAE,USER_1400,2026-05-01 05:20:01,284.46,Online,11012.41,Laptop,Toronto,Travel,1,33,21,Amex,1
8A58B141-B44,USER_1119,2026-04-11 15:14:37,202.54,Online,61936.94,Mobile,Singapore,Healthcare,0,3,56,Amex,0
57854D72-013,USER_4913,2025-11-17 04:02:23,33.01,ATM,3902.45,Tablet,Singapore,Healthcare,0,9,15,Discover,0
7E887358-2BF,USER_2151,2026-06-12 13:12:53,62.0,Online,90786.05,Mobile,Paris,Finance,0,6,39,Amex,0
4C7021E0-C68,USER_5976,2025-08-13 06:27:30,22.91,ATM,5166.2,Mobile,Berlin,Food & Beverage,0,6,118,Amex,0
6148E7E8-194,USER_5029,2026-04-05 08:10:35,187.56,Online,15162.76,Laptop,Paris,Healthcare,0,10,58,Amex,0
A88B1742-77F,USER_4869,2026-01-04 21:36:15,53.75,Online,21083.28,Mobile,Toronto,Entertainment,0,7,67,Visa,0
D301181D-E5A,USER_2819,2026-02-05 07:51:43,259.99,ATM,30244.72,Mobile,Mumbai,Retail,0,1,30,Mastercard,0
50E06912-DDD,USER_4402,2026-03-14 23:57:58,142.25,ATM,1481.15,Mobile,Mumbai,Healthcare,0,10,105,Discover,0
DC5BD90F-84B,USER_5616,2026-03-31 09:57:25,52.7,Online,4721.86,Laptop,Singapore,Electronics,0,13,111,Discover,0
5ACEC9BA-852,USER_8285,2025-07-04 14:29:55,95.5,Wire Transfer,1236.64,Tablet,Berlin,Electronics,0,14,49,Visa,0
9CCDF2FA-793,USER_9845,2025-09-29 05:41:21,69.63,POS,14053.24,Tablet,Tokyo,Utilities,0,9,87,Visa,0
50907BF7-175,USER_5356,2026-01-30 12:56:14,62.14,Online,77460.58,Mobile,Berlin,Utilities,0,10,67,Mastercard,0
03837CC5-85B,USER_2016,2025-09-20 03:50:25,108.76,Mobile,77892.22,Tablet,Paris,Finance,0,12,1,Mastercard,0
17B6A18A-B60,USER_8951,2025-10-08 22:18:39,68.19,Mobile,5375.23,Mobile,Sydney,Food & Beverage,0,12,40,Visa,0
94CDF72F-494,USER_9466,2025-11-10 01:30:44,868.07,Mobile,99644.2,Mobile,Mumbai,Electronics,0,11,102,Discover,0
9333AD30-A37,USER_4004,2025-09-09 23:36:11,160.48,POS,49778.54,Mobile,Toronto,Travel,0,14,102,Visa,0
6E8D9961-424,USER_3385,2026-03-13 13:19:46,546.98,POS,1719.22,Mobile,Paris,Travel,0,13,97,Discover,0
CF7112FA-9EA,USER_3423,2025-11-11 13:47:36,36.06,Mobile,19385.71,Laptop,Berlin,Food & Beverage,0,5,57,Mastercard,0
CB62CE3C-C3E,USER_7749,2026-05-11 01:14:59,933.23,POS,93809.87,Mobile,Mumbai,Retail,0,5,71,Amex,0
A0C068F6-106,USER_1384,2026-03-17 17:25:55,75.29,ATM,64747.88,Mobile,Mumbai,Finance,0,13,104,Amex,0
840A02D1-D6C,USER_2539,2025-10-27 22:21:46,45.98,ATM,67706.33,Desktop,Sydney,Electronics,0,12,110,Visa,0
95FD3D7E-B9F,USER_7864,2025-12-26 08:01:44,193.7,Online,84972.54,Desktop,Tokyo,Food & Beverage,0,8,60,Discover,0
B102C8F0-F1F,USER_4904,2025-09-18 13:38:20,48.96,Online,28950.94,Tablet,Dubai,Finance,0,6,35,Discover,0
9083F2AD-C4C,USER_2821,2026-04-23 08:16:46,146.91,Online,61281.82,Mobile,Singapore,Finance,0,1,39,Mastercard,0
41EFFFFB-04A,USER_7005,2025-08-14 21:57:39,455.55,Online,11582.95,Mobile,Singapore,Healthcare,0,12,27,Amex,0
13A3C544-0B2,USER_3430,2026-03-22 00:19:38,276.67,Online,19177.14,Tablet,Dubai,Healthcare,0,6,22,Discover,0
894E6FBC-16A,USER_9648,2026-01-16 19:54:05,410.61,Online,51969.13,Laptop,London,Healthcare,0,3,114,Visa,0
F8133194-984,USER_3578,2026-05-05 21:35:04,546.82,POS,71000.02,Tablet,Paris,Travel,0,11,69,Mastercard,0
E5E65FDD-FA2,USER_4610,2026-05-20 16:18:32,56.09,POS,15897.35,Mobile,London,Entertainment,0,11,81,Mastercard,0
3B7A46FD-D3B,USER_5969,2026-03-09 03:08:40,693.53,POS,99669.63,Mobile,New York,Finance,0,8,44,Visa,0
8647443E-952,USER_6641,2026-06-01 12:33:36,15.56,Online,65170.77,Mobile,Sydney,Entertainment,0,2,7,Visa,0
77BA23DE-BE0,USER_6239,2026-05-15 12:09:54,56.56,ATM,42743.84,Tablet,Tokyo,Entertainment,0,5,62,Visa,0
FB20BFD9-CFB,USER_6378,2025-08-23 03:01:03,412.02,Online,12545.98,Mobile,Tokyo,Entertainment,0,19,12,Amex,1
F4E92B18-42D,USER_2139,2026-02-14 16:52:52,577.12,POS,49680.42,Mobile,London,Electronics,0,2,76,Mastercard,0
7A16FEB2-6DB,USER_6763,2025-09-09 20:10:40,372.76,Online,34257.31,Laptop,New York,Food & Beverage,0,14,99,Visa,0
394CB7D8-D75,USER_9101,2026-06-10 16:54:58,89.06,Mobile,92740.28,Mobile,Dubai,Healthcare,1,3,84,Mastercard,0
D6D7845F-081,USER_5262,2026-06-16 13:08:38,900.96,Mobile,11532.1,Laptop,Dubai,Entertainment,1,49,15,Amex,1
21ECC808-C46,USER_5097,2025-09-02 20:03:14,645.44,Online,12654.09,Mobile,Tokyo,Food & Beverage,0,16,24,Amex,1
43491DDA-E90,USER_8629,2026-04-27 05:50:13,20.81,POS,9118.74,Mobile,London,Electronics,0,3,81,Amex,0
A65BD162-9F0,USER_3490,2025-06-29 15:47:23,6728.29,Online,14480.7,Mobile,New York,Utilities,0,21,31,Discover,1
78519EB8-951,USER_8787,2025-09-13 11:45:57,29.96,Online,90013.2,Tablet,Dubai,Retail,0,12,111,Visa,0
C951C868-3DD,USER_3168,2026-03-20 02:32:16,45.76,Online,15933.48,Mobile,Singapore,Electronics,0,2,90,Mastercard,0
2EAC04C1-9C9,USER_5973,2026-04-17 10:13:20,167.5,Wire Transfer,59923.83,Laptop,New York,Entertainment,0,3,88,Amex,0
93BF66A6-14A,USER_2185,2025-07-24 14:47:30,369.18,POS,61946.97,Laptop,Berlin,Entertainment,1,6,8,Visa,0
983673D1-BE9,USER_1691,2026-05-25 10:28:57,316.71,Online,91828.14,Mobile,Paris,Utilities,1,4,84,Visa,0
01A2F98E-66E,USER_2251,2025-08-06 20:49:03,873.67,POS,66629.04,Laptop,Berlin,Healthcare,0,9,84,Visa,0
8E5F23BA-45C,USER_2979,2025-07-12 06:56:13,46.67,Online,61727.06,Tablet,Sydney,Healthcare,0,5,33,Discover,0
3F4BF364-DB0,USER_4997,2025-12-11 17:20:54,57.1,Online,13956.46,Mobile,Tokyo,Retail,0,4,64,Discover,0
4D8D3292-D4E,USER_4268,2025-11-23 21:43:42,180.99,POS,45871.83,Desktop,Dubai,Healthcare,0,6,16,Mastercard,0
3BCBA968-6A6,USER_2119,2025-12-15 14:20:06,53.76,POS,68596.35,Laptop,Dubai,Travel,0,13,63,Mastercard,0
5453CE1A-241,USER_2835,2025-07-27 05:05:43,247.56,Online,3669.85,Mobile,Paris,Electronics,0,11,94,Mastercard,0
EF90715E-D30,USER_7746,2025-08-24 14:02:47,125.74,Online,68393.67,Mobile,Toronto,Healthcare,0,6,114,Discover,0
78319F1A-909,USER_3421,2025-07-13 19:13:55,55.53,Wire Transfer,69436.26,Laptop,Singapore,Electronics,0,7,35,Mastercard,0
03665C07-624,USER_6239,2026-01-24 03:54:17,427.1,Online,53707.07,Mobile,Berlin,Healthcare,0,8,93,Visa,0
1EBC6DDD-982,USER_8545,2025-11-12 19:28:09,131.44,Online,3944.66,Mobile,Mumbai,Finance,1,20,23,Mastercard,1
AE2A90B1-5FF,USER_6212,2025-09-29 12:21:15,71.47,Online,60888.97,Tablet,Sydney,Utilities,1,3,66,Amex,0
875CE5B1-4EA,USER_6070,2026-05-10 21:24:44,91.92,POS,35351.88,Tablet,Dubai,Travel,0,6,35,Amex,0
DA8E0108-09A,USER_6500,2025-07-27 15:55:12,65.7,Online,64951.75,Laptop,Tokyo,Retail,0,2,87,Mastercard,0
E3995DAD-00A,USER_3157,2025-11-30 20:57:28,109.84,Wire Transfer,3592.84,Mobile,New York,Retail,0,4,100,Mastercard,0
